stop_id,stop_code,stop_name,stop_lat,stop_lon,ars_id,stop_uid,stop_type,in_dongdaemun
21156,21156,서울대벤처타운역.삼성동시장,37.4727128,126.9329597,21156,120000055,,0
21165,21165,삼성동주민센터,37.470005,126.933025,21165,120000063,,0
21166,21166,미림고개,37.468114,126.931983,21166,120000064,,0
21167,21167,미림여고.미림마이스터고등학교,37.465641,126.931333,21167,120000065,,0
21168,21168,신우초등학교,37.462721,126.931693,21168,120000066,,0
21169,21169,삼성산성지,37.458825,126.929865,21169,120000067,,0
21170,21170,산장아파트,37.459955,126.927725,21170,120000068,,0
21171,21171,삼성산주공아파트,37.461345,126.925109,21171,120000069,,0
21172,21172,산복터널.관악산휴먼시아2단지,37.458697,126.922015,21172,120000070,,0
21173,21173,산복터널.관악산휴먼시아2단지,37.459082,126.922572,21173,120000071,,0
21174,21174,삼성산주공아파트,37.4611063,126.925091,21174,120000072,,0
21175,21175,산장아파트,37.459798,126.9275,21175,120000073,,0
21176,21176,삼성산성지,37.458613,126.92989,21176,120000074,,0
21177,21177,신우초등학교,37.4624107,126.9319561,21177,120000075,,0
21178,21178,미림여고.미림마이스터고등학교,37.4651129,126.9316212,21178,120000076,,0
21179,21179,미림고개.고시촌입구,37.467637,126.932,21179,120000077,,0
21180,21180,서울대벤처타운역,37.470692,126.933592,21180,120000078,,0
21263,21263,보라매삼성아파트.모자원고개,37.4945144,126.9273976,21263,120000161,,0
21369,21369,서원동승리교앞,37.481586,126.929906,21369,120000457,,0
21377,21377,신림역2번출구,37.483322,126.9298972,21377,119000314,,0
25012,25012,강동역,37.536106,127.131516,25012,124000366,,0
25014,25014,천호역,37.537949,127.125539,25014,124000454,,0
25123,25123,길동사거리.강동세무서,37.5344457,127.1375233,25123,124000023,,0
25125,25125,강동역1번출구.동신중학교,37.536283,127.131857,25125,124000025,,0
25127,25127,천호역5번출구,37.5377885,127.1270212,25127,124000027,,0
25221,25221,참잘함한방병원,37.54093,127.140043,25221,124000112,,0
25223,25223,천동초등학교.천호도서관,37.540437,127.136948,25223,124000114,,0
25224,25224,강동성심병원(동신중학교),37.537458,127.1355,25224,124000115,,0
25240,25240,길동역1번출구,37.5379724,127.1399401,25240,124000129,,0
25242,25242,서울프라임한방병원,37.5355253,127.1389352,25242,124000131,,0
25374,25374,천호역1번출구.문구거리,37.539294,127.122232,25374,124000452,,0
35446,35446,대덕동행정복지센터,37.5851904,126.8767489,35446,218000523,,0
57602,57602,경인교육대후문,37.4323371,126.915125,57602,208000028,,0
